Kingdom,Phylum,Class,Order,Family,Genus,sample1,sample26,sample25,sample2,sample24,sample6,sample27,sample5,sample4,sample23,sample3,sample22,sample10,sample7,sample20,sample8,sample9,sample11,sample19,sample18,sample15,sample14,sample21,sample13,sample16,sample12,sample17
Bacteria,Latescibacterota,Class of Latescibacterota,Order of Latescibacterota,Family of Latescibacterota,Genus of Latescibacterota,-2.9579354608323936,-0.12286372851434635,-1.6993205475118538,-3.2113683774357185,-1.0683797601785958,-0.7170463587903235,-0.09036837596966585,-3.40814872177119,-2.124453248546687,-0.536818984872494,-1.2868157173482624,-0.6083326783808065,-1.5353955206259622,-0.2986252987377904,-0.20956905619623267,0.06503218821467449,0.09265870700928769,0.6699225057148412,0.3134393505300057,0.33734443663674796,0.7072541650550148,1.8735513923691354,-0.11208722690804329,0.9891140764282538,0.704321239256549,1.5690384928969365,0.7568631476654568
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Genus of Hyphomicrobiaceae,0.8760960035542151,1.0173459163358158,1.223841033207301,0.6375619233998924,0.9855038682217927,0.601942371579403,0.5359502148019013,0.43451050118657,0.4658030300451248,1.3371297116193057,-0.01124772464800472,1.5924104345852133,1.4814029750429896,0.7287137793391292,1.6825013626477796,1.1031878165262734,1.4772561742346628,1.394079500616468,1.721566679749679,1.7110876608935763,1.7089424671377396,1.854845826094924,1.446531725464082,1.697612303900426,1.7056748118889589,1.5579740368226833,1.8169855645348019
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionicimonas,1.849822870902103,1.0422281412852827,0.5198829365431408,1.5982630677639937,0.8252935533237773,0.6939689864247693,0.40528871598724336,0.5089266508133683,0.8847186337739146,-0.3627507216624073,0.1068409959091019,-0.7928538648063972,-0.8311055566521324,0.5613714315766654,-0.6878420234251932,0.47965778262350955,0.6133759972818389,-0.08828733820094214,-3.8466054021961833,-0.8352947320316622,-0.802515459324912,-0.597051540736734,-1.0397669434839036,-0.5610788858297768,-1.3784194933570246,-0.2746384463293037,-0.8619074256040307
Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10,1.6691332108367343,0.9656433358967424,0.5413891417641041,1.5138295182568324,0.8252935533237773,1.2368377978607796,1.2312844699375178,1.1298129322770558,1.7942027638570313,0.991972554131074,1.6128183353502434,0.813640063816047,0.9457034644125262,1.8453407520195073,1.1068785387926825,1.5903549630994807,1.0948900250192084,0.8112969677251822,0.8062803770371314,1.2393712082681692,0.8598007628152082,1.3866710761761336,1.041003385777266,1.5025859401578678,0.5596668132202902,0.9889721017147846,0.9590269688199822
Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,-0.08603653194074923,1.8436738331062816,1.1798779097861853,0.6636694208825968,1.1235560112209937,0.6939689864247693,1.6293023010491998,1.07705281744414,0.7918037212295399,1.4388074643961,1.01341344218166,1.814553015235866,0.5634651601640668,0.26288661981047134,1.713283098361046,-0.16503722055079084,0.8219711429450278,0.7071835821275689,1.4080731044393042,0.6416527181534573,0.7367770862908136,0.9087034149933411,1.5623773723640824,-1.7241582352175087,0.6346073618092136,0.8522923130234981,0.35612172313492785
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Nitrosomonas,0.7082917262777322,0.9387537833442856,0.4979040298243653,0.6375619233998924,0.398325800182735,1.2670301535730433,1.0136902038749724,1.784772272317058,1.8391223019192209,0.38787412588036485,1.4879945705599216,0.8403780519276651,1.1544573269345086,1.1765975521816596,0.44954974769638145,1.1649220091569248,0.8974945002488521,1.3755056783786825,0.3134393505300057,0.41771728164182065,0.7933301402339659,0.6554637363543137,0.9074448926807523,0.543051867710644,0.6946547600201143,0.9488708363709524,0.02528861016313222
Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Genus of Gemmatimonadaceae,-0.02082355268813174,1.8325861885702075,1.4619261645197108,0.7139244988394626,1.5766020271214485,0.621037690370188,1.114755282856434,0.43451050118657,0.12463263155152227,1.6374336382029417,-0.2588785432241334,1.4595934080686908,0.3661574265478764,0.8029349749796273,1.380715948333484,0.40936139666352656,0.4453942215600035,1.201922467015085,1.247234424710995,1.4388143010948191,1.6465104571924885,1.1647449221638437,1.2156502897750885,1.2600773063117812,1.407275351465798,0.9790965357915482,1.4915679730740328
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,1.7999818828612195,1.474435602902438,1.3162143533383164,1.8238218911458945,1.2699062529107872,1.02099975875164,1.5525522001266427,0.555628726687317,1.4857021801527033,1.1563211704950458,1.35337519621433,1.378250416698915,0.6492125049966537,0.8608372290795465,1.344853404385602,0.35319352655000547,0.37433513325108425,0.5273516291300737,0.8062803770371314,1.2645203102244489,0.7072541650550148,0.7623168390591228,1.428829890162861,0.77280116221882,0.6946547600201143,0.8745746656661773,0.708546357212847
Bacteria,Actinobacteriota,Acidimicrobiia,Order of Acidimicrobiia,Family of Acidimicrobiia,Genus of Acidimicrobiia,1.2914689645347739,0.6928088564235786,0.8343762664455783,1.2790702962315708,0.6801002750981286,1.7212822334583464,0.5359502148019013,1.5099821954930555,1.2430706525500144,0.7259388419383521,0.9314120094046272,0.6198838675172818,1.3353788031948515,1.5546786788394638,1.0881752483096898,1.6014707980024534,1.346904426198451,1.7662350193690184,1.0180193235020747,1.0933861575297357,1.240309771139426,1.0277739917444348,0.3209879833143967,1.2674672911602451,0.9275588934167605,1.5240266075600513,0.9968375624178885
Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Intestinibacter,1.736696193682194,0.023473902098409383,0.2747604785101556,1.2508219643673506,0.3682901433493715,0.5216915071333297,-0.04556051490626967,0.8833777929041435,1.0480764522628334,-0.08548198768791515,0.9435462854023431,0.3793393972122763,1.164324539429792,0.7157897870373384,0.3559118135141466,0.8684360452352182,1.2288152126855865,1.144555138350471,0.16828318385574015,0.5779316654998121,0.2847827706612618,0.8690187809260159,0.05985791488488257,0.3230138825060589,-0.028554962902124892,0.5674634422896476,-0.05107841502941479
Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,AKYH767,Genus of AKYH767,0.506536424730073,1.701745181568639,1.2555897315218818,0.7617743946325009,1.4083819054825053,0.26060350348701444,1.4884988400743477,0.7795365692583456,0.7635898970181385,1.0962633398865744,1.1977720303225494,0.9986579122227921,0.34410414683935464,0.5912795102731083,0.6439071077102687,0.3722688429106853,-0.20882462181669048,0.6887265823593731,0.6940951236466022,1.0532985576112592,0.9099687174932294,0.5215884376739863,0.7706541816628825,0.8083841319442726,0.8557869919423418,0.8061803963865826,0.9686144886087122
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Micropruina,1.5966725735866616,1.474435602902438,1.223841033207301,1.5982630677639937,0.9689187127587591,1.4312273820672923,0.6514954026456286,1.262006532351423,1.6097266169892999,1.4030184638915877,0.5495466190793499,1.0849141619058056,1.1837715962142275,1.4787859199391926,1.4811776591605854,1.4398540368091561,1.6760939915777264,1.570739321704984,1.5122646755540394,1.4662518353071423,1.3000295694397925,0.5636657148282005,0.9443573049010645,1.4048393548286944,0.8883231244031853,1.1178730829574706,1.451170810445066
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Pleomorphomonadaceae,Prosthecomicrobium,1.6574152154012554,0.620552860694489,0.6615334536061672,1.2217524098866175,0.398325800182735,0.8998359343764628,0.1878603609837617,1.262006532351423,1.2430706525500144,0.6894238524576703,0.6186441838917913,0.6680438664055446,1.1544573269345086,0.8029349749796273,0.768314632161081,1.084826103544354,1.1184937983659209,0.7431060012302195,0.38781121406350216,0.686912832808737,0.9341394014709685,0.8170902984233139,0.6420026833357673,0.6577596484959161,0.7327723670985389,1.1004450946672941,0.6179317162882567
Bacteria,Patescibacteria,Class of Patescibacteria,Order of Patescibacteria,Family of Patescibacteria,Genus of Patescibacteria,-0.15580077012658577,-3.0328175275126767,-1.3628483108906417,-1.2361089606364697,-3.3498482217480277,-2.292338980331392,-1.253210267181326,-3.40814872177119,-1.709775480495618,-1.244128949085681,-1.6972193471628065,-0.5018741596394669,1.509604327976918,0.059377314042145635,-0.08008999137094897,1.2626198591241709,1.6421316757745439,0.8437244290175938,-0.34539463354290056,0.7442393533569707,1.3485243529156827,1.3926840374632041,-0.45717520040928683,0.77280116221882,0.9578754784810268,0.4566973628240394,0.5764337427259525
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Tessaracoccus,1.6214141229885701,0.45819747909667896,0.12522874453919197,1.2929007521460694,0.8631795521605161,0.05006276628720219,0.6294298008839929,0.2038218520744115,0.5752177245443209,0.5062767604755942,0.33047344878563134,0.827098420210981,0.03270434044992765,0.1549688941027929,0.6290779991688016,0.3722688429106853,0.6325204128095061,0.06191086288225289,0.7824153362066486,0.6569681631783215,0.5271740091453685,0.03256399172460345,0.5387877164567136,0.2235657414588843,0.048478609919335724,0.439822413275996,0.5031978653548475
Bacteria,Chloroflexi,Anaerolineae,Order of Anaerolineae,Family of Anaerolineae,Genus of Anaerolineae,-0.7241356825274998,0.3163935102973072,0.5198829365431408,-0.4450257090599834,-0.2430359001504696,1.550065681273649,1.1939301089896768,1.455833189972127,-3.597719399095248,0.4369298794620571,1.01341344218166,0.33660186791240143,0.4696697128988294,-1.1518453298729021,0.4131398406651199,0.5611023774814701,0.7056308092064265,0.7777826228839686,0.5059753032570526,1.0735432210798237,1.5736401069428751,0.24250209175300252,-1.093918591861585,1.496748855665916,0.15392978278639013,0.48961627108738615,0.73299653808838094
Bacteria,Proteobacteria,Gammaproteobacteria,Order of Gammaproteobacteria,Family of Gammaproteobacteria,Genus of Gammaproteobacteria,-0.7241356825274998,-1.3577814765903113,-3.308758459945955,-0.5263359502639933,-3.3498482217480277,-0.09370555455291729,-3.370184596001578,1.1676329952160156,0.7777963083083446,-1.244128949085681,-0.2998474128617241,-0.27675723580856904,1.557120311001305,0.2422147108317665,-1.2784796104484082,0.31391531361716307,0.5117371869156999,1.0188904216720633,-2.296862668152328,-0.44789997924340064,-0.6753513310124211,-0.11844614648172058,-0.7649654545644804,-0.1228354812507444,-0.22722087398383994,-0.056799764190772706,-0.4725014221614412
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,0.7957095274582056,0.023473902098409383,0.9539214170953612,0.9331129679743855,0.8444159606263089,1.1176110573722005,0.5837819144918086,1.262006532351423,1.2692977803000876,0.9059326668608731,0.7291453548432596,0.8918003543988897,1.5504689872909996,1.2705070126540257,1.0298701891250754,1.0276270070178812,1.164092939826478,1.4988127353759362,0.8062803770371314,1.289052419931818,1.417123247707055,1.3435364846741207,0.7532580777483471,1.4730537162293604,1.2076108256343137,1.2007287504825905,1.390473697931209
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,1.3885700727234225,0.5013235838369443,0.354803186183692,1.421603985319896,0.047504137332751384,0.6397751997770493,0.2219686295438068,0.7611308364509046,1.5463709772418843,-0.602295476649255,0.5672737481165679,0.061965525563604906,0.12010490834118581,0.5305412093128439,0.2741271314329774,0.8333140581376384,-0.5152097556790869,0.09618247439217242,-0.0015804393095750768,0.6102996525509425,-0.3261475984600919,0.1430322048162349,0.6517616031082296,0.24426231962426836,0.218519294992638,-0.5086116460935086,-0.19294665956503287
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocystis,0.34515522343266714,-0.2049347612387198,0.5198829365431408,-0.8195293098227339,-0.13653121813791635,-0.6474310011694993,-0.4771907582453361,-0.9390589441937349,-0.22942877059784728,-0.0078578360515964,-0.7720567614790825,0.42032504547128013,0.09181173055480851,-0.8615679911469556,0.5351654473442542,-0.26707854422910504,0.025375130520481903,0.2226071447852247,0.7579668017328407,1.1506565327165825,1.5416371493137033,0.46258115273799927,0.1111765103829816,0.5121942168136053,1.4400726894928795,0.521485971870737,1.3522044688988766
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Genus of Rhodocyclaceae,0.38800703941672765,1.0902088618159347,1.0606893925210672,1.0269810488761664,0.6107824905136523,1.1403728209815363,0.28688171615279234,0.13675559431002338,0.7777963083083446,0.7951968802845002,0.6675041375227719,1.0534334772645204,0.71288107626214,-0.26338128362140356,1.0881752483096898,0.0390062394066506,-1.5859926661616912,0.7777826228839686,0.7201353563827393,0.9106614360625329,0.9099687174932294,0.8588465715645048,0.9223737548435835,0.9392626933791615,1.5197781188621935,0.6806409753917606,1.0060709773989585
Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,unidentified_Gaiellales,unidentified_Gaiellales,0.9971925760955891,0.3163935102973072,-0.26423602222253173,0.952604730185385,0.398325800182735,1.3059189132267175,-0.1864980638562912,1.1920743995314247,1.2069955881489705,-0.4753674718934251,1.01341344218166,-0.06012075392136751,0.8562973489445822,1.1928744103600213,0.7011177156373378,1.3081079636140487,1.5093266114218,1.2873701256760928,0.23308868153872098,0.436840209557797,0.45271949767533304,0.6679159710779059,-0.13315342269820274,1.1504376320534524,0.47865188945410964,0.6939282929027861,0.6313903152053513
Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,W5,1.3572390934069594,-3.0328175275126767,0.32882769978043136,0.21617063659150926,-1.364810806285293,0.5005805150073641,-0.6221488075242521,0.6002466892291709,1.478728259100972,-0.9179252082816838,1.2957043811014426,-0.5018741596394669,-3.625708682434646,-0.49629877450852344,0.6290779991688016,-1.037422519096343,-1.4252923490064129,-2.307956773995504,0.3134393505300057,0.31619969361221045,-1.1188806875593187,-3.9374658604719937,0.05985791488488257,-3.843659844533999,-1.2348152123853646,-3.9069819637049177,0.5331388498307739
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,-1.739614311155277,1.319464180233438,0.6424852586354728,0.21617063659150926,1.0178711094521278,0.8854203243170575,1.4400966353698434,0.2357403731115344,0.7635898970181385,0.1943182954252034,1.0021026642122841,-0.1272501380945661,-0.4711118461526027,-0.1336514873131378,-0.3583420507962307,-1.6614237740867095,-1.5859926661616912,-0.7541961290560915,-0.3087719982237127,-3.7591865263673006,-0.6173603535489693,-0.5129963856126016,-0.5496306496467396,-0.6572194682701022,-1.7478242307434195,-0.941675369848789,-3.902793265032508
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Genus of Beijerinckiaceae,1.3885700727234225,1.1581214549099856,0.18774910152052637,0.8295121980945916,0.33732433606548184,1.3154093114510719,0.8308253508202439,1.378747823963466,1.294854588924844,0.4836912788220227,0.9790899171764211,0.2688626122374931,0.9457034644125262,1.007118628662571,0.6140256739102545,1.2311026657573994,1.0828758696287908,0.5273516291300737,0.4736145066172286,0.8372742575033305,1.3485243529156827,1.2161105333978304,0.5278552013319606,0.8867951611280569,1.4400726894928795,1.1765848153012008,1.220346415363073
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,0.09808256993541953,0.5823677581530742,0.3021594526982705,0.7381356210022956,0.48337185318987164,0.8255853224355079,0.11594187309940995,0.5089266508133683,0.8326858387938474,0.6121326790227926,0.6832743026988357,0.827098420210981,1.0050000679500268,0.9775238259212857,0.23058157883928665,0.6650142816076201,0.34948058073657506,1.4302231610624228,0.45703273509652664,0.9790291992384939,0.8725806700798451,0.8890579438158746,0.7444452095654022,0.77280116221882,0.5816575409717277,0.5523712861874204,0.6042895095733938
Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,1.1648086727812927,-3.0328175275126767,-1.0061733669519084,1.2790702962315708,-0.08725109742566506,-1.576876013497401,0.07794518042168885,-1.303064556187235,0.8192433194921334,0.6706538678748144,0.8553414680125426,-3.7054371827789607,1.4148824959705948,0.43190118665291966,-0.20956905619623267,1.2067952809751423,0.9811831505219581,-0.9258267302700629,1.1091499136011427,1.0008177780146053,1.0988966403166955,1.0448965384655127,0.2795862994037108,1.1830087911166025,1.0088136969537107,0.969122469510717,-0.35832237198302597
Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Subdoligranulum,-0.08603653194074923,1.3913194490008234,0.7516845506004648,-0.6148473957465459,0.6344263416923797,0.601942371579403,1.0136902038749724,0.6839207430446548,0.5036204827860633,1.0323667939992482,0.8286419577585766,0.813640063816047,0.5269957552483966,0.7026965757879537,1.0881752483096898,0.35319352655000547,0.5117371869156999,0.9204709298369753,0.7071999993350486,0.6416527181534573,0.30738316744547234,0.692364703108213,1.3547120166024973,0.2235657414588843,0.9428320684657399,1.0369379388324615,0.24448811640109014
Bacteria,Proteobacteria,Gammaproteobacteria,Competibacterales,Competibacteraceae,Candidatus_Contendobacter,-2.9579354608323936,1.3006635968463565,0.4979040298243653,0.5257303668812652,0.398325800182735,0.9953146622476376,1.2434321516255142,1.0634160749277806,-0.5446251508207416,0.8908444435211802,0.47531783331331035,1.3705166892624412,0.9578474107179851,1.0167920779217567,0.551442862340525,0.5766245271791028,1.0707156172986343,1.1907092647101196,0.5526338478220021,0.6569681631783215,0.9460091328335798,1.3806217403567098,0.8533656265205103,1.0819287745196027,0.6242393194501377,0.7943123482417551,0.5182804112263328
Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,Turicibacter,1.3730272818298959,-0.39254929825411544,-0.08988263507775329,0.5257303668812652,0.30536892198823296,-0.01923994992235567,-0.4771907582453361,0.6839207430446548,0.4264990154715109,-0.4174746172590682,-0.2998474128617241,-0.6083326783808065,0.6973399188715019,0.1319139410240293,0.11262097763252932,0.49648601224776723,0.7056308092064265,-0.08828733820094214,-0.5518132423263973,-0.2413639001584187,-1.7446760546016833,-0.4734779024455449,-0.45717520040928683,-1.0178184824572423,-0.8062339248183301,-0.002380621313555764,-0.19294665956503287
Bacteria,Chloroflexi,Anaerolineae,SBR1031,Family of SBR1031,Genus of SBR1031,-2.9579354608323936,-3.0328175275126767,-0.6697011303306963,-3.2113683774357185,-0.7428242776803238,1.3524950800032212,0.2219686295438068,-3.40814872177119,-1.2982154154915273,-3.5463262602522505,-1.1804704172982854,-1.7291620714860612,-1.5353955206259622,-2.271465849331493,-1.9780712391231559,-0.42167479815924747,-0.5768201966740092,-0.3146619512084641,-1.5788944832635563,-0.7698899029699824,0.5624206351932592,-0.597051540736734,-2.379032034856013,0.5876232593455457,-1.2348152123853646,-0.5086116460935086,-0.8040980885280797
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unidentified_Sphingomonadaceae,1.1648086727812927,0.2092901955899924,0.5413891417641041,0.5548824044421288,0.8057983390111962,0.14576715512271932,0.2219686295438068,-0.5279291275843283,0.5752177245443209,0.571124937178463,0.6186441838917913,1.1738138207685758,0.7581058924606383,0.1995429799166093,1.1521612956427196,0.06503218821467449,-0.4023259871170666,0.5490061562039203,1.0915760921435131,1.0115365869466775,0.5449526047125612,0.9087034149933411,1.34504875986093,0.7483557122515831,0.9653131618088793,0.8855323773932176,0.9096600951079612
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium,1.3411976340558764,-0.12286372851434635,0.6802255866183202,0.6375619233998924,0.8631795521605161,0.08299248752265065,0.4857152081924747,0.0648660354188948,0.4264990154715109,-0.1266771751897009,0.6186441838917913,-0.1272501380945661,-1.0752942616637808,-0.45351433474048175,-0.31902289535484485,-0.38072802287642027,-0.4023259871170666,-0.7541961290560915,-0.5987513351355416,0.24994275677729672,-0.36916703037519927,-0.4734779024455449,-0.34586023954304235,-0.5610788858297768,-0.09049287154787411,-0.14441929763675532,-0.6014181231224489
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propioniciclava,1.3411976340558764,0.7270688652365029,0.18774910152052637,1.096206429128162,0.7237789021196681,0.8100499307337481,0.28688171615279234,-0.7539010220392202,0.2517329856510182,0.528363384353896,0.2613409155265929,0.5340744317380368,-0.13243320174540862,0.5912795102731083,0.4131398406651199,0.49648601224776723,0.7900888957612109,-0.6782959544706548,-0.2734433312952058,0.6720525792109759,0.18889845527635085,0.26126158471634486,0.7706541816628825,0.18084144376167544,0.218519294992638,0.36932210991783165,0.07314112593822841
Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,Genus of Roseiflexaceae,1.1648086727812927,0.8827032144640201,-0.012921593941625176,1.1451515691128717,0.30536892198823296,1.2768950415816436,0.6068663012683393,1.0069297538379525,1.3115366646350823,0.4127027808840902,0.8940999052769429,0.24522330821917127,0.4696697128988294,1.2853356590570435,-0.6878420234251932,0.987591782028761,0.18578918631357677,-0.08828733820094214,-0.08425261713698973,-0.16937702983853775,0.05446418307761913,-0.06553481968171582,0.3209879833143967,-0.43224994053140264,-0.6091431361311184,-0.029220058032051632,-0.1629171331278041
Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,0.6773676159436839,0.9918287335083793,1.1338927965443624,1.306542533044805,1.3063639499673974,0.38777342265277515,0.9509946222839663,0.3258036349595663,0.8847186337739146,1.0323667939992482,1.1400149202389898,1.281247336485876,-0.030117429677901875,0.34154884189973966,1.1068785387926825,0.012284799465383855,-0.45717587324615927,-0.01037094691095053,0.7329055244727272,0.6260990571599585,0.2616597619465715,0.7395388624980113,1.1989341239350786,0.7232976760447034,0.15392978278639013,0.521485971870737,0.4241716412750032
Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,PHOS-HE36,Genus of PHOS-HE36,-0.23079952076570898,1.3006635968463565,0.45244165574760853,-0.8195293098227339,0.398325800182735,-0.5212434308834553,1.114755282856434,-0.18823426389797948,0.06889538594930311,0.5062767604755942,-3.5661418060383747,0.49757696047409095,-0.577331725728067,-0.1336514873131378,-0.021138759895651837,-0.26707854422910504,-1.4252923490064129,-0.01037094691095053,0.5217712817094569,0.436840209557797,0.6454573896773201,0.6428544862340928,0.6420026833357673,0.28441312690483134,0.3223914932356333,-0.14441929763675532,0.390725419470602
Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,1.2914689645347739,-0.9248315285626703,0.5413891417641041,0.9904842098059339,0.047504137332751384,0.7114000047900122,-0.292861113403184,0.8996827414853046,0.7046556875130783,0.22437033773861437,0.3524948573898339,-0.028173645617812326,1.038960508293271,0.6623558112896948,0.3158553313388177,0.67901513983358,0.8528682403655719,0.63121912640855,0.3134393505300057,0.019895860031919455,0.39299894789342016,0.18401490621569838,0.2935781831374138,0.06528995822839256,-0.04877765436348014,0.04922929666427134,0.049501073653340555
Bacteria,Bacteroidota,Ignavibacteria,Ignavibacteriales,Melioribacteraceae,IheB3-7,-0.08603653194074923,0.620552860694489,0.24658960154345966,0.4647458054411686,0.5101857962408491,-0.9607589925044042,1.2790141270049942,0.6002466892291709,0.6420295189482541,0.528363384353896,0.04953874199108732,0.9165527455802245,-0.2069651051794441,0.3786750084826922,0.4131398406651199,-0.07245096174144283,-0.20882462181669048,-0.3146619512084641,0.3513165197730066,0.5444808450282297,0.3294840546191722,0.4159221284231558,1.1047309100166292,0.28441312690483134,0.2643630772970651,-0.2074107395645246,0.4241716412750032
Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Genus of Eubacteriaceae,-0.02082355268813174,-1.1180565399523452,-0.21771600658763823,-0.5263359502639933,-0.3622509871565489,-0.4092097780031949,-0.6221488075242521,-0.2891647758339424,-0.9267582737169731,0.06417242220314545,-0.3425666986186293,0.2210116296719109,0.8562973489445822,0.08414543203518043,0.6585195232428758,-0.0434005659270591,0.49010824494316996,0.63121912640855,0.5373216222891379,1.0933861575297357,0.5964671175980572,1.2784974047911177,0.3073769924294396,1.198904990055409,1.0572824932865155,0.6396856817726011,0.780173394880106
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Genus of Microbacteriaceae,1.2743275892828336,0.9918287335083793,-0.5361697377061736,0.5257303668812652,1.2574522124862497,1.1843986422523907,0.7550620273123467,-3.40814872177119,-0.599010201601291,0.9354428590444508,-0.6462011042476279,0.6835952152572897,1.1242577127196247,0.26288661981047134,1.05944759353192,0.42740416865884434,-0.12451505067056967,1.0188904216720633,0.19035496006612185,-0.07026922487371667,0.18889845527635085,1.0015275817880074,0.6709982978215123,0.9694707244068042,0.5141791471624639,1.151843497612786,0.9590269688199822
Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Genus of Caulobacteraceae,0.7674109349725455,-3.0328175275126767,-0.6697011303306963,0.9331129679743855,-1.364810806285293,1.0583312469291597,-0.1372785497907767,1.227651654314295,1.0040610437913768,-0.8291997332442165,0.47531783331331035,-0.36082479359058617,-0.5228121156028473,0.741472870972899,-0.582125713306997,0.40936139666352656,-0.084884167206023875,-0.4800405130893317,-0.3087719982237127,0.10259934333344578,-0.03582567066499642,0.3669790323839255,-0.6163862217069571,0.06528995822839256,-0.27729254870403963,0.27357510416600306,0.11880797034055668
Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Genus of Nocardioidaceae,0.6454566048272508,1.2217137741989408,0.7687789839597654,0.7139244988394626,0.8444159606263089,-3.4855549408448177,0.6942175500145158,-3.40814872177119,-0.08577160322349808,0.9354428590444508,0.4360294581610855,0.51599219504131,-3.625708682434646,-0.10368808916589334,0.7011177156373378,0.0390062394066506,0.09265870700928769,-0.7541961290560915,0.5526338478220021,0.7580718195703646,0.45271949767533304,-0.29638744922086424,0.6517616031082296,-0.5610788858297768,0.6031750640717446,-3.9069819637049177,1.0242859094900796
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,1.1839151716688558,0.5823677581530742,0.12522874453919197,0.8074388529577865,0.7449230086226413,0.7619409507964852,0.6068663012683393,0.7423799702849418,1.0263108980038007,0.38787412588036485,0.7291453548432596,0.569286609900101,0.38773483476760084,0.6345285283231057,0.48468041408245277,0.7718888212568054,1.1067615523404681,0.33482759967271125,0.611640557233831,-0.4948683426908076,0.39299894789342016,-0.06553481968171582,-0.05142725477542687,0.6712153806847878,-0.028554962902124892,-1.1688776833562793,4.753258527587789e-4
Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Dermatophilaceae,Genus of Dermatophilaceae,1.1648086727812927,0.41312736086620383,0.0585373700405194,-0.17319145250848944,-0.13653121813791635,-0.13312659777450442,-0.23826611743356185,0.1014566893858806,0.06889538594930311,-1.1231812482626609,-0.48290366900122805,-0.7928538648063972,-0.375099099303406,-0.5409958587584693,-0.4865245230723838,-0.26707854422910504,-0.9591642875001591,-0.6782959544706548,-0.4229270909075442,-0.4948683426908076,-3.7828412265529483,-1.5485088993002112,-0.8929562693343751,-2.0713112917612406,-0.8974086926055014,-0.876124726941697,-0.923264842873551
Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,1.1453299929770724,-3.0328175275126767,-1.3628483108906417,0.36567242092512053,-1.364810806285293,-0.9607589925044042,-3.370184596001578,-0.3437264431233453,0.12463263155152227,-3.5463262602522505,0.5314995589491662,-3.7054371827789607,-0.906066271714395,-0.9266250269864678,-3.6406167919265657,-0.8287009809609076,-0.7127497754187209,-1.5571226885918348,-3.8466054021961833,-3.7591865263673006,-1.2165297092576015,-1.09891738508081,-4.011940215271623,-1.2625612875013026,-3.9897487273266643,-2.073228594907076,-3.902793265032508
